,x,y,facility_id,facility_name,facility_type,primary_commodity,commodities_products,facility_equipment,Country,country,capacity_tpa,commodity,value_tonnes,material,material_name,material_category,material_category_2,value_tonnes_material,input,output,input_value_tonnes,output_value_tonnes
615,56.3545090666909,25.1939466073415,COM00433.00,Fujairah Refinery,Refinery,Processing,"Copper rod, Gold, Silver","doré anode plant, copper rod plant",United Arab Emirates,AE,20.0,Me.Au,,,,,,,Anode slime,Refined gold,,9.595
616,56.3545090666909,25.1939466073415,COM00433.00,Fujairah Refinery,Refinery,Processing,"Copper rod, Gold, Silver","doré anode plant, copper rod plant",United Arab Emirates,AE,20.0,Me.Au,,,,,,,Copper cathode,Copper rods,,88091.0
617,,,COM00434.00,Fujian Makeng,Mine,Iron,Iron ore,,China,CN,,,,,,,,,,,,
618,,,COM00435.00,Fushun Aluminum,"Smelter, Refinery",Processing,"Aluminium, Anode carbon",,China,CN,530000.0,,,,,,,,,,,
619,-68.7903564,-23.4228811,COM00436.00,Gabriela Mistral,Mine,Copper,"Copper, Copper cathodes",Open pit,Chile,CL,,Me.Cu,148026.0,O.Cu,Copper dominant ore,mineral,metal ore,,,,,
620,27.9892470349656,45.4417868444436,COM00437.00,Galati steel plant,"Smelter, Refinery",Processing,"Steel, steel plates, hot-rolled steel coils, cold rolled steel coils, galvanized steel","Blast furnace, basic oxygen converter, continuous casters for slabs, hot strip mill, heavy plate mills, cold rolling mill, hot dip galvanizing line",Romania,RO,,,,,,,,,,,,
621,-115.9673844,47.4779122,COM00438.00,Galena,Mine,Silver,"Silver, Copper",,United States of America,US,,Me.Ag,150.067,O.Ag,Silver dominant ore,mineral,metal ore,216621.0,,,,
622,,,COM00440.00,Gansu Hualu,Smelter,Processing,Aluminium,,China,CN,150000.0,,,,,,,,Alumina,Primary aluminium,,220000.0
623,112.989923324098,36.1524140255255,COM00441.00,Gaohe,Mine,Coal,Coal,Underground,China,CN,,,10500000.0,F.coal,Coal (unspecified),ff_mineral,coal & peat,,,,,
624,16.2248106754888,60.3257079945592,COM00442.00,Garpenberg,Mine,Zinc,"Zinc, Silver, Lead, Copper, Gold",Underground,Sweden,SE,,Me.Cu,842.0,Con.Cu,Copper concentrate,other_product,ore concentrate,5000.0,,,,
625,16.2248106754888,60.3257079945592,COM00442.00,Garpenberg,Mine,Zinc,"Zinc, Silver, Lead, Copper, Gold",Underground,Sweden,SE,,Me.Pb,42000.0,Con.Pb,Lead concentrate,other_product,ore concentrate,60000.0,,,,
626,16.2248106754888,60.3257079945592,COM00442.00,Garpenberg,Mine,Zinc,"Zinc, Silver, Lead, Copper, Gold",Underground,Sweden,SE,,Me.Zn,109000.0,Con.Zn,Zinc  concentrate,other_product,ore concentrate,201000.0,,,,
627,16.2248106754888,60.3257079945592,COM00442.00,Garpenberg,Mine,Zinc,"Zinc, Silver, Lead, Copper, Gold",Underground,Sweden,SE,,Me.Ag,302.0,O.bulk,Bulk metal ore,mineral,metal ore,2634000.0,,,,
628,16.2248106754888,60.3257079945592,COM00442.00,Garpenberg,Mine,Zinc,"Zinc, Silver, Lead, Copper, Gold",Underground,Sweden,SE,,Me.Au,0.58,O.bulk,Bulk metal ore,mineral,metal ore,2634000.0,,,,
629,-80.8569717,46.5677565,COM00443.00,Garson,Mine,Nickel,"Nickel, Copper",,Canada,CA,,Me.Cu,14448.0,O.bulk,Bulk metal ore,mineral,metal ore,840000.0,,,,
630,-80.8569717,46.5677565,COM00443.00,Garson,Mine,Nickel,"Nickel, Copper",,Canada,CA,,Me.Ni,15093.2,O.bulk,Bulk metal ore,mineral,metal ore,840000.0,,,,
631,-87.3335225535704,41.6093019929066,COM00444.00,Gary Works,"Refinery, Smelter",Processing,Steel,Blast furnace,United States of America,US,6.804,,,,,,,,,,,
632,-89.622528,38.1865577,COM00445.00,Gateway North,Mine,Coal,Thermal coal,Underground,United States of America,US,,,2993760.0,F.stc,Steam coal,aggregate,coal & peat aggregate,,,,,
633,32.1864941,-2.8675759,COM00446.00,Geita,Mine,Gold,Gold,,Tanzania,TZ,,Me.Au,19.391,O.Au,Gold dominant ore,mineral,metal ore,6100000.0,,,,
634,136.443067,-13.9758435,COM00447.00,GEMCO,Mine,Other mine,Manganese,Open pit,Australia,AU,,,,,,,,,,,,
635,-114.2897795,53.3483657,COM00448.00,Genesee,Mine,Coal,Sub-bituminous coal,Surface,Canada,CA,,,5211864.0,F.sbc,Sub-bituminous coal,ff_mineral,coal & peat,,,,,
636,3.82407731960206,51.1827294533142,COM00449.00,Gent steel plant,"Smelter, Refinery",Processing,"Steel, flat steel","Coke plant, sinter plant, blast furnace, basic oxygen converter, continuous casters for slabs, hot strip mill, ladle furnace, pickling mill, rolling mill",Belgium,BE,,,,,,,,,,,,
637,-79.2921401156637,33.3680465011477,COM00450.00,Georgetown,"Smelter, Refinery",Processing,"Steel, wire rod","Electric arc furnace, ladle furnace,billet caster, rod rolling mill",United States of America,US,,,,,,,,,,,,
638,-34.9770261108851,-8.07396824597963,COM00451.00,Gerdau Aconorte,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bars, wire rod, drawn products, nails","EAF mini-mill, rolling mill, drawing mill, nail and clamp factory",Brazil,BR,507000.0,,,,,,,,,,,
639,-43.4800884562034,-19.9373005410987,COM00452.00,Gerdau Barao de Cocais,"Refinery, Smelter",Processing,"Crude steel, Merchant bars","Integrated/blast furnace, LD converter, rolling mill",Brazil,BR,526000.0,,,,,,,,,,,
640,-80.2805069222602,43.3714972142338,COM00453.00,Gerdau Cambridge,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bars","EAF mini-mill, rolling mill",Canada,CA,608000.0,,,,,,,,,,,
641,-84.7969908159799,34.2448531274142,COM00454.00,Gerdau Cartersville,"Refinery, Smelter",Processing,"Crude steel, Merchant bars, structural shapes, beams","EAF mini-mill, rolling mill",United States of America,US,1535000.0,,,,,,,,,,,
642,-38.6054318267941,-3.85426747557285,COM00455.00,Gerdau Cearense,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bars","EAF mini-mill, rolling mill",Brazil,BR,359000.0,,,,,,,,,,,
643,-80.8270941422438,35.3405382274672,COM00456.00,Gerdau Charlotte,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bars","EAF mini-mill, rolling mill",United States of America,US,784000.0,,,,,,,,,,,
644,-51.6161599347616,-29.9528028514569,COM00457.00,Gerdau Charqueadas,"Refinery, Smelter",Processing,"Crude steel, Bars, special profiles, wires, wire rod, cold finished bar","EAF mini-mill, rolling mill and finishing",Brazil,BR,1045000.0,,,,,,,,,,,
645,-44.0239696267542,-19.9620311176025,COM00458.00,Gerdau Contagem,"Refinery, Smelter",Processing,Pig iron,Blast furnace,Brazil,BR,,,,,,,,,,,,
646,-43.7456721858371,-22.9053272306958,COM00459.00,Gerdau Cosigua,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bars, wire rod, drawn products, nails","EAF mini-mill, rolling mill, drawing mill, nail and clamp factory",Brazil,BR,2346000.0,,,,,,,,,,,
647,-44.8781786313988,-20.1532015477955,COM00460.00,Gerdau Divinopolis,"Refinery, Smelter",Processing,"Crude steel, Rebar and merchant bars","Integrated/blast furnace, EOF converter and rolling mill",Brazil,BR,1460000.0,,,,,,,,,,,
648,-94.373576343441,35.3075228039337,COM00461.00,Gerdau Fort Smith,"Refinery, Smelter",Processing,"Crude steel, Special bars and shapes and cold finished bar","EAF mini-mill, rolling mill and finishing",United States of America,US,550000.0,,,,,,,,,,,
649,-49.41943405993,-25.5628900181816,COM00462.00,Gerdau Guaira,"Refinery, Smelter",Processing,"Crude steel, Billet",EAF mini-mill,Brazil,BR,540000.0,,,,,,,,,,,
650,-84.3645103417077,42.2026334949262,COM00463.00,Gerdau Jackson - Michigan,"Refinery, Smelter",Processing,"Crude steel, Special bars and shapes and cold finished bar","EAF mini-mill, rolling mill and finishing",United States of America,US,576000.0,,,,,,,,,,,
651,-88.806991345584,35.7272007817146,COM00464.00,Gerdau Jackson - Tennessee,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bars","EAF mini-mill, rolling mill",United States of America,US,1260000.0,,,,,,,,,,,
652,-96.898971634672,50.130499621568,COM00465.00,Gerdau Manitoba - MRM,"Refinery, Smelter",Processing,"Crude steel, Special sections, merchant bars, rebar","EAF mini-mill, rolling mill",Canada,CA,665000.0,,,,,,,,,,,
653,-97.0279787564898,32.4622944389349,COM00466.00,Gerdau Midlothian,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bar, beams","EAF mini-mill, rolling mill",United States of America,US,3164000.0,,,,,,,,,,,
654,-46.1576702233714,-23.5247080162739,COM00467.00,Gerdau Mogi das Cruzes,"Refinery, Smelter",Processing,"Crude steel, Bars, special profiles","EAF mini-mill, rolling mill and finishing",Brazil,BR,639000.0,,,,,,,,,,,
655,-83.3595336808974,41.8941301289189,COM00468.00,Gerdau Monroe,"Refinery, Smelter",Processing,"Crude steel, Special bars and shapes and cold finished bar","EAF mini-mill, rolling mill and finishing",United States of America,US,1290000.0,,,,,,,,,,,
656,-43.7530725427836,-20.5413101073754,COM00469.00,Gerdau Ouro Branco,"Refinery, Smelter",Processing,"Crude steel, billets, blooms, slabs, wire rod, heavy structural shapes, HRC","Blast furnace, LD converter, rolling mills",Brazil,BR,11986000.0,,,,,,,,,,,
657,-77.4499680198382,37.187113716518,COM00470.00,Gerdau Petersburg,"Refinery, Smelter",Processing,"Crude steel, Merchant bar, beams","EAF mini-mill, rolling mill",United States of America,US,1441000.0,,,,,,,,,,,
658,-45.3531751648084,-22.9026372595258,COM00471.00,Gerdau Pindamonhangaba,"Refinery, Smelter",Processing,"Crude steel, Bars, wires, wire rod, finished and rolled bar, rolling mill rolls","EAF mini-mill, rolling mill, finishing and foundry",Brazil,BR,621188.0,,,,,,,,,,,
659,-51.1750520412991,-29.8149502451758,COM00472.00,Gerdau Riograndense,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bars, wire rod, drawn products, nails","EAF mini-mill, rolling mill, drawing mill, nail and clamp factory",Brazil,BR,945000.0,,,,,,,,,,,
660,-47.0882843461394,-23.4384001757282,COM00473.00,Gerdau Sao Paulo,"Refinery, Smelter",Processing,"Crude steel, Billets, rebars, coil rebar","EAF mini-mill, rolling mill",Brazil,BR,1550000.0,,,,,,,,,,,
661,-44.2656506411035,-19.5233211171358,COM00474.00,Gerdau Sete Lagoas,"Refinery, Smelter",Processing,Pig iron,Blast furnace,Brazil,BR,132000.0,,,,,,,,,,,
662,-93.0105368654544,44.8939035311164,COM00475.00,Gerdau St. Paul,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bars, special bars (SBQ), round bars","EAF mini-mill, rolling mill",United States of America,US,957000.0,,,,,,,,,,,
663,-38.4285505590693,-12.8517300592018,COM00476.00,Gerdau Usiba,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bars, wire rod, drawn products","DRI, EAF mini-mill, rolling mill, drawing mill",Brazil,BR,892000.0,,,,,,,,,,,
664,-78.9106991047852,43.8556293798114,COM00477.00,Gerdau Whitby,"Refinery, Smelter",Processing,"Crude steel, Structural shapes, rebar, merchant bars	 ","EAF mini-mill, rolling mill",Canada,CA,1724000.0,,,,,,,,,,,
665,-91.0398886084362,41.586420999139,COM00478.00,Gerdau Wilton,"Refinery, Smelter",Processing,"Crude steel, Rebar, merchant bars","EAF mini-mill, rolling mill",United States of America,US,567000.0,,,,,,,,,,,
666,-81.2102169873459,46.4582455392634,COM00479.00,Gertrude,Mine,Nickel,"Nickel, Copper",,Canada,CA,,Me.Cu,1663.2,O.bulk,Bulk metal ore,mineral,metal ore,504000.0,,,,
667,-81.2102169873459,46.4582455392634,COM00479.00,Gertrude,Mine,Nickel,"Nickel, Copper",,Canada,CA,,Me.Ni,4788.0,O.bulk,Bulk metal ore,mineral,metal ore,504000.0,,,,
668,-87.7077875,38.3056986,COM00480.00,Gibson Complex,Mine,Coal,Coal,Underground,United States of America,US,,,7076160.0,F.coal,Coal (unspecified),ff_mineral,coal & peat,,,,,
669,15.9781047265609,51.6867188289989,COM00481.00,Glogow metallurgical complex,"Smelter, Refinery",Processing,"Copper, Copper cathodes, Lead, Silver, Gold, Sulphuric acid",,Poland,PL,,,,,,,,,,,,
670,29.4903330919763,-26.0477812960209,COM00482.00,Goedehoop,Mine,Coal,Thermal coal,,South Africa,ZA,,,8534500.0,F.stc,Steam coal,aggregate,coal & peat aggregate,,,,,
671,29.0757984,-26.0907772,COM00483.00,Goedgevonden,Mine,Coal,Thermal coal,Open pit,South Africa,ZA,,,8340000.0,F.stc,Steam coal,aggregate,coal & peat aggregate,,,,,
672,116.9463424,-28.7453231,COM00484.00,Golden Grove,Mine,Copper,"Zinc, Copper, PGM, Copper, Lead, Gold, Silver","Open pit, Underground",Australia,AU,,Me.Ag,43.427,O.bulk,Bulk metal ore,mineral,metal ore,2443716.0,,,,
673,116.9463424,-28.7453231,COM00484.00,Golden Grove,Mine,Copper,"Zinc, Copper, PGM, Copper, Lead, Gold, Silver","Open pit, Underground",Australia,AU,,Me.Au,0.767,O.bulk,Bulk metal ore,mineral,metal ore,2443716.0,,,,
674,116.9463424,-28.7453231,COM00484.00,Golden Grove,Mine,Copper,"Zinc, Copper, PGM, Copper, Lead, Gold, Silver","Open pit, Underground",Australia,AU,,Me.Cu,33780.0,O.bulk,Bulk metal ore,mineral,metal ore,2443716.0,,,,
675,116.9463424,-28.7453231,COM00484.00,Golden Grove,Mine,Copper,"Zinc, Copper, PGM, Copper, Lead, Gold, Silver","Open pit, Underground",Australia,AU,,Me.Pb,6847.0,O.bulk,Bulk metal ore,mineral,metal ore,2443716.0,,,,
676,116.9463424,-28.7453231,COM00484.00,Golden Grove,Mine,Copper,"Zinc, Copper, PGM, Copper, Lead, Gold, Silver","Open pit, Underground",Australia,AU,,Me.Zn,55131.0,O.bulk,Bulk metal ore,mineral,metal ore,2443716.0,,,,
677,-112.010167,45.903861,COM00485.00,Golden Sunlight,Mine,Gold,Gold,,United States of America,US,,Me.Au,2.115,,,,,,,,,
678,-77.8630862,48.0916336,COM00486.00,Goldex,Mine,Gold,Gold,Underground,Canada,CA,,Me.Au,5.218,O.Au,Gold dominant ore,mineral,metal ore,2784524.0,,,,
679,-116.530760318536,40.1367000080191,COM00487.00,Goldrush - Fourmile,Mine,Other mine,Gold,,United States of America,US,,,,,,,,,,,,
680,,,COM00488.00,Goldstrike,"Mine, Refinery",Gold,Gold,"Open pit, Underground, Roaster, Autoclaves",United States of America,US,,Me.Au,76.266,O.Au,Gold dominant ore,mineral,metal ore,12345000.0,,,,
681,,,COM00488.00,Goldstrike,"Mine, Refinery",Gold,Gold,"Open pit, Underground, Roaster, Autoclaves",United States of America,US,,Me.Au,62.953,,,,,,,,,
682,,,COM00489.00,Goonyella Riverside,Mine,Coal,"Metallurgical bituminous coal, Thermal bituminous coal",Open pit,Australia,AU,,,17992000.0,F.coc,Coking Coal,ff_mineral,coal & peat,,,,,
683,127.8087693,1.5709993,COM00490.00,Gosowong,Mine,Gold,"Gold, Silver","Underground, Open pit",Indonesia,ID,,Me.Ag,13.717,O.bulk,Bulk metal ore,mineral,metal ore,15000000.0,,,,
684,127.8087693,1.5709993,COM00490.00,Gosowong,Mine,Gold,"Gold, Silver","Underground, Open pit",Indonesia,ID,,Me.Au,17.462,O.bulk,Bulk metal ore,mineral,metal ore,15000000.0,,,,
685,136.839624485425,-12.2628418800118,COM00491.00,Gove,"Mine, Refinery",Aluminium,"Bauxite, Alumina",Open pit,Australia,AU,,,,,,,,,,,,
686,,,COM00492.00,Gramalote,Mine,Other mine,Gold,,Colombia,CO,,,,,,,,,,,,
687,-70.9297685723987,48.3064795984094,COM00493.00,Grande-Baie,Smelter,Processing,Aluminium,,Canada,CA,230000.0,,,,,,,,,Aluminium,,245000.0
688,-90.1455547017373,38.6991562353615,COM00494.00,Granite City Works,"Refinery, Smelter",Processing,Steel,Blast furnace,United States of America,US,2.54016,,,,,,,,,,,
689,122.42018274684,-28.810880647626,COM00495.00,Granny Smith,Mine,Other mine,Gold,,Australia,AU,,,,,,,,,,,,
690,137.112584544616,-4.05970031721468,COM00496.00,Grasberg,Mine,Copper,"Copper, Gold, Silver","Open pit, Underground",Indonesia,ID,,Me.Ag,140.894,O.bulk,Bulk metal ore,mineral,metal ore,,,,,
691,137.112584544616,-4.05970031721468,COM00496.00,Grasberg,Mine,Copper,"Copper, Gold, Silver","Open pit, Underground",Indonesia,ID,,Me.Au,98.713,O.bulk,Bulk metal ore,mineral,metal ore,,,,,
692,137.112584544616,-4.05970031721468,COM00496.00,Grasberg,Mine,Copper,"Copper, Gold, Silver","Open pit, Underground",Indonesia,ID,,Me.Cu,834156.368,O.bulk,Bulk metal ore,mineral,metal ore,,,,,
693,-83.1366618905381,42.2573110407721,COM00497.00,Great Lakes Works,"Refinery, Smelter",Processing,Steel,Blast furnace,United States of America,US,3.44736,,,,,,,,,,,
694,26.7851227,-26.9597094,COM00498.00,Great Noligwa,Mine,Gold,Gold,,South Africa,ZA,,Me.Au,28.463,O.Au,Gold dominant ore,mineral,metal ore,2500000.0,,,,
695,-80.6490318560485,38.026150850376,COM00499.00,Greenbrier,Mine,Coal,"Pulverized Coal Injection, Thermal coal",,United States of America,US,,,700000.0,F.coal,Coal (unspecified),ff_mineral,coal & peat,,,,,
696,-134.6392364,58.0823593,COM00500.00,Greens Creek,Mine,Silver,"Gold, Lead, Silver, Zinc",,United States of America,US,,Me.Ag,331.888,O.bulk,Bulk metal ore,mineral,metal ore,,,,,
697,-134.6392364,58.0823593,COM00500.00,Greens Creek,Mine,Silver,"Gold, Lead, Silver, Zinc",,United States of America,US,,Me.Au,2.92,O.bulk,Bulk metal ore,mineral,metal ore,,,,,
698,-134.6392364,58.0823593,COM00500.00,Greens Creek,Mine,Silver,"Gold, Lead, Silver, Zinc",,United States of America,US,,Me.Pb,22500.0,O.bulk,Bulk metal ore,mineral,metal ore,,,,,
699,-134.6392364,58.0823593,COM00500.00,Greens Creek,Mine,Silver,"Gold, Lead, Silver, Zinc",,United States of America,US,,Me.Zn,69100.0,O.bulk,Bulk metal ore,mineral,metal ore,,,,,
700,29.1802191174916,-25.9582663563639,COM00501.00,Greenside,Mine,Coal,Thermal coal,,South Africa,ZA,,,4845900.0,F.stc,Steam coal,aggregate,coal & peat aggregate,,,,,
701,116.320450839596,-33.3989104843457,COM00503.00,Griffin,Mine,Coal,Thermal coal,,Australia,AU,,,3160000.0,F.coal,Coal (unspecified),ff_mineral,coal & peat,,,,,
702,27.5692353104625,-23.6565367528209,COM00504.00,Grootegeluk,Mine,Coal,"Metallurgical coal, Thermal coal",Open cut,South Africa,ZA,,,26554000.0,F.stc,Steam coal,aggregate,coal & peat aggregate,,,,,
703,148.011805305035,-21.9741997347079,COM00505.00,Grosvenor,Mine,Coal,Metallurgical coal,,Australia,AU,,,4721900.0,F.coc,Coking Coal,ff_mineral,coal & peat,,,,,
704,-68.6287007,-29.6975546,COM00506.00,Gualcamayo,Mine,Gold,Gold,"Open pit, Underground",Argentina,AR,,Me.Au,5.619,O.Au,Gold dominant ore,mineral,metal ore,9720842.0,,,,
705,-69.522433,-25.1081974,COM00507.00,Guanaco and Amancaya,Mine,Gold,"Gold, Silver","Open pit, Underground, agitation leach plant",Chile,CL,,Me.Ag,16.561,O.bulk,Bulk metal ore,mineral,metal ore,706859.0,,,,
706,-69.522433,-25.1081974,COM00507.00,Guanaco and Amancaya,Mine,Gold,"Gold, Silver","Open pit, Underground, agitation leach plant",Chile,CL,,Me.Au,1.747,O.bulk,Bulk metal ore,mineral,metal ore,706859.0,,,,
707,-14.4176721439726,19.7538501148467,COM00508.00,Guelb Moghrein,"Mine, Smelter",Copper,"Copper, Gold",,Mauritania,MR,,Me.Au,2.642,O.sul,Sulphide ore,mineral,metal ore,4015000.0,,,,
708,-14.4176721439726,19.7538501148467,COM00508.00,Guelb Moghrein,"Mine, Smelter",Copper,"Copper, Gold",,Mauritania,MR,,Me.Cu,45001.0,O.sul,Sulphide ore,mineral,metal ore,4015000.0,,,,
709,,,COM00509.00,Guizhou,"Mine, Refinery, Smelter",Aluminium,"Bauxite, Alumina, Aluminium","Open pit, Underground",China,CN,,,,,,,,,,,,
710,,,COM00510.00,Guizhou Huajin Alumina,Refinery,Processing,Alumina,,China,CN,1600000.0,Me.Al2O3,,,,,,,Bauxite,Alumina,,1612880.0
711,,,COM00511.00,Guizhou Huaren Aluminium Smelter,Smelter,Processing,Aluminium,,China,CN,400000.0,,,,,,,,Alumina,Primary aluminium,,479500.0
712,,,COM00512.00,Gunnedah,"Mine, Refinery",Coal,Coal,Open cut,Australia,AU,,,3762000.0,F.coal,Coal (unspecified),ff_mineral,coal & peat,,,,,
713,,,COM00513.00,Gurimbang,Mine,Other mine,Coal,Open pit,Indonesia,ID,,,,,,,,,,,,
714,148.3657226,-21.4902534,COM00515.00,Hail Creek,Mine,Coal,"Thermal coal, Hard coking coal",,Australia,AU,,,8774000.0,F.coc,Coking Coal,ff_mineral,coal & peat,,,,,
715,-80.5392379,34.5977287,COM00516.00,Haile,Mine,Gold,Gold,"Open Pit, Underground",United States of America,US,,Me.Au,4.544,O.Au,Gold dominant ore,mineral,metal ore,3217000.0,,,,
716,127.356786678568,-18.4086445092129,COM00517.00,Halls Creek,Mine,Gold,Gold,Underground,Australia,AU,,Me.Au,1.477,O.Au,Gold dominant ore,mineral,metal ore,256583.0,,,,
717,117.779850778414,-23.3018467503792,COM00518.00,Hamersley - Channar,Mine,Iron,Iron ore,Open Pit,Australia,AU,,,,,,,,,,,,
718,117.693051141948,-23.2634368023759,COM00519.00,Hamersley - Eastern Range,Mine,Iron,Iron ore,Open Pit,Australia,AU,,,,,,,,,,,,
719,,,COM00520.00,Hamersley Mines,Mine,Iron,Iron ore,Open Pit,Australia,AU,,,,,,,,,,,,
720,-88.6115026932286,38.1727769619914,COM00521.00,Hamilton Complex,Mine,Coal,Coal,Underground,United States of America,US,,,5715360.0,F.coal,Coal (unspecified),ff_mineral,coal & peat,,,,,
721,-79.8224047201736,43.2702899245205,COM00522.00,Hamilton Works,"Refinery, Smelter",Processing,Steel,Coke battery,Canada,CA,,,,,,,,,,,,
722,-72.3579542,-14.1653587,COM00523.00,Haquira,Mine,Other mine,"Copper, Gold, Molybdenum, Silver",,Peru,PE,,,,,,,,,,,,
723,78.0724942944151,29.9680308501373,COM00524.00,Haridwar,"Smelter, Refinery",Processing,"Refined Zinc, Refined Lead","Zinc ingot refining plant, Lead ingot refining plant",India,IN,,,,,,,,,,,,
724,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,Copper Primary,,164306.0,
725,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,Copper Secondary raw materials,,27000.0,
726,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,Copper cathode,,127151.0,
727,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,Copper concentrate,,552000.0,
728,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,Gold,,3.967,
729,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,Liquid sulphur dioxide,,42542.0,
730,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,Nickel concentrate,,296000.0,
731,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,Palladium concentrate,,0.461,
732,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,Silver,,40.421,
733,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,Sulphuric acid,,632151.0,
734,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,,Cathode nickel and briquettes,,15278.0
735,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,,Copper Primary,,169251.0
736,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,,Copper cathode,,139000.0
737,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,,Gold,,5.564
738,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,,Liquid sulphur dioxide,,48308.0
739,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,,Nickel in matte,,31000.0
740,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,,Palladium concentrate,,2900.0
741,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,,Silver,,142.0
742,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,,Sulphuric acid,,703000.0
743,22.1261525752574,61.3167964409964,COM00525.00,Harjavalta,Smelter,Processing,"Copper, Nickel, Gold, Silver, Sulphuric acid",,Finland,FI,,,,,,,,,,,,
744,-110.676760020084,41.413132737336,COM00526.00,Haystack,Mine,Other mine,Sub-bituminous coal,,United States of America,US,,,,,,,,,,,,
745,-83.1890666209674,37.3818322025504,COM00527.00,Hazard,Mine,Coal,Thermal coal,Surface,United States of America,US,,,3734140.0,F.stc,Steam coal,aggregate,coal & peat aggregate,,,,,
746,,,COM00528.00,Hebi Zhong Tai,Mine,Coal,Coal,Underground,China,CN,,,1500000.0,F.coal,Coal (unspecified),ff_mineral,coal & peat,,,,,
747,-85.923944,48.695889,COM00529.00,Hemlo,Mine,Gold,Gold,"Open pit, Underground",Canada,CA,,Me.Au,9.549,O.Au,Gold dominant ore,mineral,metal ore,2019000.0,,,,
748,-85.923944,48.695889,COM00529.00,Hemlo,Mine,Gold,Gold,"Open pit, Underground",Canada,CA,,Me.Au,5.319,,,,,,,,,
749,-105.8374706,39.7698159,COM00530.00,Henderson,Mine,Other (poly)-metallic,Molybdenum,Open pit,United States of America,US,,Me.Mo,10091.069,O.Cu,Copper dominant ore,mineral,metal ore,,,,,
750,-105.8374706,39.7698159,COM00530.00,Henderson,Mine,Other (poly)-metallic,Molybdenum,Open pit,United States of America,US,,Me.Mo,18143.695,,,,,,,,,
