id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
N_825_M_LMGN;N_825_M_LMGN;['IT_2566'];['N_825_M_LMGN'];45.225565;8.965425;IT;None;{'nuts_id_1': 'ITC', 'nuts_id_2': 'ITC4', 'nuts_id_3': 'ITC48'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1479_S_LMGN;N_1479_S_LMGN;['IT_2569'];['N_1479_S_LMGN'];45.19719;12.055489999999999;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH3', 'nuts_id_3': 'ITH35'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_16009__S_LMGN;SEQ_16009__S_LMGN;['IT_2570'];['SEQ_16009__S_LMGN'];45.42622;12.12548;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH3', 'nuts_id_3': 'ITH35'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1828_S_LMGN;N_1828_S_LMGN;['IT_2572'];['N_1828_S_LMGN'];45.68103;12.27179;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH3', 'nuts_id_3': 'ITH34'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_5213__L_LMGN;SEQ_5213__L_LMGN;['IT_2573'];['SEQ_5213__L_LMGN'];45.75865;12.16605;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH3', 'nuts_id_3': 'ITH34'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_285_S_LMGN;N_285_S_LMGN;['LT_2577'];['N_285_S_LMGN'];54.607240000000004;25.09176;LT;None;{'nuts_id_1': 'LT0', 'nuts_id_2': 'LT01', 'nuts_id_3': 'LT011'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_286_S_LMGN;N_286_S_LMGN;['LT_2575'];['N_286_S_LMGN'];54.61934;25.26401;LT;None;{'nuts_id_1': 'LT0', 'nuts_id_2': 'LT01', 'nuts_id_3': 'LT011'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_2641__L_LMGN;SEQ_2641__L_LMGN;['IT_2580'];['SEQ_2641__L_LMGN'];39.989779999999996;15.843020000000001;IT;None;{'nuts_id_1': 'ITF', 'nuts_id_2': 'ITF6', 'nuts_id_3': 'ITF61'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_2649__L_LMGN;SEQ_2649__L_LMGN;['IT_2582'];['SEQ_2649__L_LMGN'];39.617490000000004;16.145039999999998;IT;None;{'nuts_id_1': 'ITF', 'nuts_id_2': 'ITF6', 'nuts_id_3': 'ITF61'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_3327__M_LMGN;SEQ_3327__M_LMGN;['FR_2583'];['SEQ_3327__M_LMGN'];43.70629;4.53627;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ1', 'nuts_id_3': 'FRJ12'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
